sensor,time,power,temperature,flag_missing_temperature,flag_bad_coordinates,flag_physical_outlier,flag_sensor_iqr_outlier,flag_rolling_spike,flag_row_outlier
N288,2509315200.0,585.3773,25.140842,False,False,False,False,True,True
N288,2520547200.0,1400.0,127.69885,False,False,False,False,True,True
N288,2541283200.0,580.83716,105.86388,False,False,False,False,True,True
N288,2565475200.0,1500.0,,True,False,False,False,False,True
N288,2574115200.0,1500.0,-42.816425,False,False,True,False,True,True
N288,2578435200.0,575.6682,25.79836,False,False,False,False,True,True
N288,2590531200.0,1500.0,148.78537,False,False,False,False,True,True
N288,2594851200.0,573.4261,25.016176,False,False,False,False,True,True
N288,2595715200.0,1400.0,,True,False,False,False,False,True
N288,2604355200.0,572.1401,25.219185,False,False,False,False,True,True
N288,2610403200.0,571.3217,25.070913,False,False,False,False,True,True
N288,2618179200.0,1500.0,,True,False,False,False,False,True
N288,2622499200.0,569.69653,,True,False,False,False,False,True
N288,2625955200.0,1500.0,,True,False,False,False,False,True
N288,2633731200.0,568.2026,25.207031,False,False,False,False,True,True
N288,2634595200.0,568.08765,,True,False,False,False,False,True
N288,2653603200.0,1400.0,-9.363842,False,False,True,False,True,True
N288,2660515200.0,1500.0,,True,False,False,False,False,True
N288,2669155200.0,563.5273,25.313686,False,False,False,False,True,True
N288,2676931200.0,562.507,,True,False,False,False,False,True
N288,2678659200.0,562.28033,25.085733,False,False,False,False,True,True
N288,2680387200.0,562.0536,24.452454,False,False,False,False,True,True
N288,2682115200.0,561.8315,25.077595,False,False,False,False,True,True
N288,2686435200.0,561.2775,25.354982,False,False,False,False,True,True
N288,2687299200.0,561.16675,25.126225,False,False,False,False,True,True
N288,2691619200.0,560.6128,25.234188,False,False,False,False,True,True
N288,2692483200.0,560.50195,24.998919,False,False,False,False,True,True
N288,2700259200.0,1500.0,,True,False,False,False,False,True
N288,2711491200.0,558.06445,25.266754,False,False,False,False,True,True
N288,2712355200.0,557.9542,25.21891,False,False,False,False,True,True
N288,2713219200.0,557.8451,25.201748,False,False,False,False,True,True
N288,2714083200.0,557.736,25.043123,False,False,False,False,True,True
N288,2719267200.0,557.0814,24.928446,False,False,False,False,True,True
N288,2720131200.0,556.97235,25.482258,False,False,False,False,True,True
N288,2720995200.0,556.8633,25.577267,False,False,False,False,True,True
N288,2720995200.0,1400.0,135.70483,False,False,False,False,True,True
N288,2721859200.0,556.75415,25.537573,False,False,False,False,True,True
N288,2722723200.0,556.6451,25.254557,False,False,False,False,True,True
N288,2723587200.0,556.53595,25.402168,False,False,False,False,True,True
N288,2723587200.0,1400.0,-4.3418164,False,False,True,False,True,True
N288,2725315200.0,556.3178,117.226166,False,False,False,False,True,True
N288,2727043200.0,556.0996,25.209845,False,False,False,False,True,True
N288,2729635200.0,555.77234,25.247581,False,False,False,False,True,True
N288,2731363200.0,555.55414,25.172348,False,False,False,False,True,True
N288,2734819200.0,555.11774,24.460949,False,False,False,False,True,True
N288,2740867200.0,554.3541,25.51853,False,False,False,False,True,True
N288,2741731200.0,554.245,24.720753,False,False,False,False,True,True
N288,2743459200.0,554.02686,25.230547,False,False,False,False,True,True
N288,2745187200.0,1500.0,-1.7242006,False,False,True,False,True,True
N288,2746915200.0,553.598,24.830238,False,False,False,False,True,True
N288,2751235200.0,553.0625,25.0398,False,False,False,False,True,True
N288,2751235200.0,1500.0,,True,False,False,False,False,True
N288,2756419200.0,552.4199,24.671453,False,False,False,False,True,True
N288,2757283200.0,552.3128,24.995651,False,False,False,False,True,True
N288,2759011200.0,552.0986,24.702112,False,False,False,False,True,True
N288,2761603200.0,551.7773,25.264715,False,False,False,False,True,True
N288,2763331200.0,551.5631,25.017107,False,False,False,False,True,True
N288,2764195200.0,551.456,25.237291,False,False,False,False,True,True
N288,2768515200.0,550.9205,24.777588,False,False,False,False,True,True
N288,2769379200.0,550.81335,25.150179,False,False,False,False,True,True
N288,2770243200.0,550.7063,25.09525,False,False,False,False,True,True
N288,2771107200.0,1400.0,,True,False,False,False,False,True
N288,2772835200.0,550.38495,25.098019,False,False,False,False,True,True
N288,2773699200.0,550.2779,,True,False,False,False,False,True
N288,2774563200.0,550.1708,25.110863,False,False,False,False,True,True
N288,2775427200.0,550.06415,24.832163,False,False,False,False,True,True
N288,2777155200.0,549.85297,25.238594,False,False,False,False,True,True
N288,2778883200.0,549.64185,25.31246,False,False,False,False,True,True
N288,2780611200.0,549.4307,25.233702,False,False,False,False,True,True
N288,2781475200.0,549.3252,24.803606,False,False,False,False,True,True
N288,2783203200.0,549.114,25.359755,False,False,False,False,True,True
N288,2784067200.0,549.0085,,True,False,False,False,False,True
N288,2784931200.0,548.9029,24.728518,False,False,False,False,True,True
N288,2785795200.0,548.79736,24.645668,False,False,False,False,True,True
N288,2786659200.0,548.6918,24.8133,False,False,False,False,True,True
N288,2787523200.0,548.58624,25.395449,False,False,False,False,True,True
N288,2788387200.0,548.48065,24.993567,False,False,False,False,True,True
N288,2791843200.0,548.0584,24.940258,False,False,False,False,True,True
N288,2792707200.0,1500.0,-15.845704,False,False,True,False,True,True
N288,2793571200.0,547.8473,24.806135,False,False,False,False,True,True
N288,2797027200.0,547.425,25.177193,False,False,False,False,True,True
N288,2798755200.0,547.21387,24.951868,False,False,False,False,True,True
N288,2803075200.0,546.68604,23.810646,False,False,False,False,True,True
N288,2809123200.0,545.9532,25.518276,False,False,False,False,True,True
N288,2809987200.0,545.84985,25.419334,False,False,False,False,True,True
N288,2810851200.0,545.74646,24.61192,False,False,False,False,True,True
N288,2812579200.0,545.5397,24.469343,False,False,False,False,True,True
N288,2813443200.0,545.43634,24.13695,False,False,False,False,True,True
N288,2814307200.0,545.33295,24.103212,False,False,False,False,True,True
N288,2815171200.0,545.22955,24.747849,False,False,False,False,True,True
N288,2816035200.0,545.12616,25.126827,False,False,False,False,True,True
N288,2817763200.0,544.91943,25.124838,False,False,False,False,True,True
N288,2818627200.0,544.81604,25.100677,False,False,False,False,True,True
N288,2819491200.0,544.71265,24.732891,False,False,False,False,True,True
N288,2820355200.0,544.60925,24.216673,False,False,False,False,True,True
N288,2821219200.0,544.50586,24.789967,False,False,False,False,True,True
N288,2822083200.0,544.4025,25.065279,False,False,False,False,True,True
N288,2822947200.0,544.29913,24.849957,False,False,False,False,True,True
N288,2823811200.0,544.19574,25.47915,False,False,False,False,True,True
N288,2826403200.0,543.8856,24.716557,False,False,False,False,True,True
N288,2828995200.0,543.57544,24.523315,False,False,False,False,True,True
N288,2829859200.0,543.4721,24.806852,False,False,False,False,True,True
N288,2829859200.0,1400.0,86.815025,False,False,False,False,True,True
N288,2833315200.0,543.05853,25.197598,False,False,False,False,True,True
N288,2834179200.0,542.9552,25.151335,False,False,False,False,True,True
N288,2835907200.0,542.7484,24.996632,False,False,False,False,True,True
N288,2836771200.0,542.645,24.98062,False,False,False,False,True,True
N288,2837635200.0,542.5416,25.376154,False,False,False,False,True,True
N288,2838499200.0,542.4388,25.18007,False,False,False,False,True,True
N288,2839363200.0,542.3372,24.48611,False,False,False,False,True,True
N288,2840227200.0,542.2356,25.272453,False,False,False,False,True,True
N288,2841091200.0,542.13403,25.52548,False,False,False,False,True,True
N288,2841955200.0,542.0324,25.296167,False,False,False,False,True,True
N288,2842819200.0,541.93085,24.979862,False,False,False,False,True,True
N288,2843683200.0,541.8292,25.364588,False,False,False,False,True,True
N288,2844547200.0,541.72766,24.70256,False,False,False,False,True,True
N288,2846275200.0,541.5245,25.047663,False,False,False,False,True,True
N288,2847139200.0,541.42285,25.466284,False,False,False,False,True,True
N288,2848003200.0,541.3213,25.28706,False,False,False,False,True,True
N288,2848867200.0,541.21967,24.7037,False,False,False,False,True,True
N288,2849731200.0,541.1181,24.691555,False,False,False,False,True,True
N288,2850595200.0,541.0165,25.396326,False,False,False,False,True,True
N288,2851459200.0,540.9149,25.218567,False,False,False,False,True,True
N288,2852323200.0,540.8133,,True,False,False,False,False,True
N288,2858371200.0,540.1021,24.051731,False,False,False,False,True,True
N288,2873059200.0,538.38184,92.73939,False,False,False,False,True,True
N288,2875651200.0,538.08246,,True,False,False,False,False,True
N288,2883427200.0,1000.0,79.20927,False,False,False,False,True,True
N288,2887747200.0,1000.0,130.6543,False,False,False,False,True,True
N288,2916259200.0,1400.0,-35.63896,False,False,True,False,True,True
N288,2934403200.0,1000.0,86.42386,False,False,False,False,True,True
N288,2943043200.0,1000.0,,True,False,False,False,False,True
N288,2966371200.0,1000.0,77.12516,False,False,False,False,True,True
N288,2985379200.0,1400.0,,True,False,False,False,False,True
N288,2988835200.0,525.3163,,True,False,False,False,False,True
N288,3003523200.0,523.718,122.21918,False,False,False,False,True,True
N288,3007843200.0,1400.0,,True,False,False,False,False,True
N288,3011299200.0,522.8792,,True,False,False,False,False,True
N288,3031171200.0,1400.0,117.213425,False,False,False,False,True,True
N288,3032035200.0,1400.0,,True,False,False,False,False,True
N288,3041539200.0,519.6364,,True,False,False,False,False,True
N288,3070051200.0,516.6243,,True,False,False,False,False,True
N288,3084739200.0,515.0928,,True,False,False,False,False,True
N288,3095107200.0,514.0198,,True,False,False,False,False,True
N288,3116707200.0,1000.0,-46.197227,False,False,True,False,True,True
N288,3124483200.0,1000.0,,True,False,False,False,False,True
N288,3128803200.0,510.57675,74.026306,False,False,False,False,True,True
N288,3191961600.0,0.0,,True,False,False,False,False,True
N288,3197145600.0,503.75998,110.41092,False,False,False,False,True,True
N288,3200601600.0,0.0,66.4575,False,False,False,False,True,True
N288,3227385600.0,1000.0,-24.406925,False,False,True,False,True,True
N288,3229977600.0,0.0,,True,False,False,False,False,True
N288,3253305600.0,1000.0,,True,False,False,False,False,True
N288,3268857600.0,496.87537,,True,False,False,False,False,True
N288,3285273600.0,1000.0,,True,False,False,False,False,True
N288,3300825600.0,0.0,,True,False,False,False,False,True
N288,3301689600.0,493.80255,,True,False,False,False,False,True
N288,3302553600.0,0.0,98.334,False,False,False,False,True,True
N288,3312921600.0,1000.0,,True,False,False,False,False,True
N288,3316377600.0,492.4421,,True,False,False,False,False,True
N288,3325881600.0,1000.0,-45.803535,False,False,True,False,True,True
N288,3343161600.0,0.0,,True,False,False,False,False,True
N288,3346617600.0,0.0,,True,False,False,False,False,True
N288,3357849600.0,0.0,,True,False,False,False,False,True
N288,3374265600.0,0.0,,True,False,False,False,False,True
N288,3400185600.0,0.0,,True,False,False,False,False,True
N288,3401049600.0,484.8163,,True,False,False,False,False,True
N288,3436473600.0,481.71713,,True,False,False,False,False,True
N288,3436473600.0,1000.0,,True,False,False,False,False,True
N288,3438201600.0,0.0,64.65564,False,False,False,False,True,True
N288,3446841600.0,0.0,,True,False,False,False,False,True
N288,3462393600.0,1000.0,,True,False,False,False,False,True
N288,3476217600.0,0.0,57.462296,False,False,False,False,True,True
N288,3477945600.0,478.16772,,True,False,False,False,False,True
N288,3478809600.0,0.0,,True,False,False,False,False,True
N288,3481401600.0,1000.0,,True,False,False,False,False,True
N288,3527193600.0,0.0,,True,False,False,False,False,True
N288,3533241600.0,1000.0,,True,False,False,False,False,True
N288,3550521600.0,0.0,-84.303314,False,False,True,False,True,True
N288,3557433600.0,471.54645,,True,False,False,False,False,True
N288,3557433600.0,1000.0,,True,False,False,False,False,True
N288,3560025600.0,0.0,,True,False,False,False,False,True
N288,3562617600.0,471.11914,,True,False,False,False,False,True
N288,3586809600.0,1000.0,,True,False,False,False,False,True
N288,3596313600.0,1000.0,,True,False,False,False,False,True
N288,3642105600.0,464.79028,-13.526657,False,False,True,False,True,True
N288,3652473600.0,463.9804,-10.71566,False,False,True,False,True,True
N288,3663705600.0,1000.0,126.79441,False,False,False,False,True,True
N288,3695673600.0,460.6416,-34.141567,False,False,True,False,True,True
N288,3696537600.0,1000.0,,True,False,False,False,False,True
N288,3731097600.0,1000.0,-28.967707,False,False,True,False,True,True
N288,3733689600.0,457.77148,,True,False,False,False,False,True
N288,3741465600.0,457.1897,-24.099943,False,False,True,False,True,True
N288,3756153600.0,456.09467,107.57444,False,False,False,False,True,True
N288,3760473600.0,455.77643,,True,False,False,False,False,True
N288,3763065600.0,1000.0,,True,False,False,False,False,True
N288,3765657600.0,0.0,,True,False,False,False,False,True
N288,3778617600.0,454.43988,,True,False,False,False,False,True
N288,3797625600.0,789.0411,,True,False,False,False,False,True
N288,3822681600.0,500.0,-31.758347,False,False,True,False,True,True
N288,3831321600.0,0.0,84.002625,False,False,False,False,True,True
N288,3837369600.0,0.0,,True,False,False,False,False,True
N288,3838233600.0,0.0,,True,False,False,False,False,True
N288,3858105600.0,500.0,,True,False,False,False,False,True
N288,3863289600.0,500.0,120.09929,False,False,False,False,True,True
N288,3880569600.0,447.133,,True,False,False,False,False,True
N288,3885753600.0,500.0,123.60065,False,False,False,False,True,True
N288,3905625600.0,0.0,83.38886,False,False,False,False,True,True
N288,3916857600.0,444.61084,-57.739742,False,False,True,False,True,True
N288,3955824000.0,441.95197,,True,False,False,False,False,True
N288,3965328000.0,500.0,,True,False,False,False,False,True
N288,3967920000.0,500.0,,True,False,False,False,False,True
N288,3968784000.0,0.0,79.35263,False,False,False,False,True,True
N288,3981744000.0,0.0,,True,False,False,False,False,True
N288,3984336000.0,500.0,,True,False,False,False,False,True
N288,3996432000.0,500.0,,True,False,False,False,False,True
N288,4002480000.0,0.0,,True,False,False,False,False,True
N288,4004208000.0,0.0,,True,False,False,False,False,True
N288,4026672000.0,500.0,56.181652,False,False,False,False,True,True
N288,4038768000.0,0.0,,True,False,False,False,False,True
N288,4081968000.0,0.0,,True,False,False,False,False,True
N288,4108752000.0,0.0,-61.38799,False,False,True,False,True,True
N288,4141584000.0,0.0,,True,False,False,False,False,True
N288,4146768000.0,429.5792,,True,False,False,False,False,True
N288,4147632000.0,429.52563,-74.982185,False,False,True,False,True,True
N288,4163184000.0,0.0,,True,False,False,False,False,True
N288,4182192000.0,500.0,,True,False,False,False,False,True
N288,4186512000.0,500.0,94.21225,False,False,False,False,True,True
N288,4187376000.0,0.0,-78.12081,False,False,True,False,True,True
N288,4228848000.0,0.0,,True,False,False,False,False,True
N288,4240080000.0,0.0,,True,False,False,False,False,True
N288,4246128000.0,423.536,,True,False,False,False,False,True
N288,4258224000.0,500.0,,True,False,False,False,False,True
N288,4263408000.0,500.0,-33.60728,False,False,True,False,True,True
N288,4270320000.0,0.0,,True,False,False,False,False,True
N288,4274640000.0,500.0,,True,False,False,False,False,True
N288,4275504000.0,421.79956,,True,False,False,False,False,True
N288,4280688000.0,0.0,,True,False,False,False,False,True
N288,4282416000.0,421.39316,,True,False,False,False,False,True
N288,4314384000.0,0.0,60.157013,False,False,False,False,True,True
N288,4346352000.0,0.0,,True,False,False,False,False,True
N288,4361040000.0,500.0,,True,False,False,False,False,True
N288,4398192000.0,414.7671,,True,False,False,False,False,True
N288,4405104000.0,414.38232,89.117775,False,False,False,False,True,True
N288,4405968000.0,0.0,,True,False,False,False,False,True
N288,4408560000.0,414.18994,55.000717,False,False,False,False,True,True
N288,4417200000.0,0.0,,True,False,False,False,False,True
N288,4446576000.0,500.0,56.760155,False,False,False,False,True,True
N288,4469904000.0,410.97104,,True,False,False,False,False,True
N288,4488048000.0,410.02582,,True,False,False,False,False,True
N288,4489776000.0,500.0,,True,False,False,False,False,True
N288,4507056000.0,500.0,116.50414,False,False,False,False,True,True
N288,4520880000.0,500.0,67.63333,False,False,False,False,True,True
N288,4523472000.0,408.1804,,True,False,False,False,False,True
N288,4531248000.0,407.7753,,True,False,False,False,False,True
N288,4533840000.0,500.0,,True,False,False,False,False,True
N288,4534704000.0,0.0,96.19675,False,False,False,False,True,True
N288,4553712000.0,500.0,,True,False,False,False,False,True
N288,4575312000.0,405.47977,,True,False,False,False,False,True
N288,4582224000.0,0.0,,True,False,False,False,False,True
N288,4590000000.0,0.0,,True,False,False,False,False,True
N288,4593456000.0,500.0,106.18423,False,False,False,False,True,True
N288,4626288000.0,500.0,86.43383,False,False,False,False,True,True
N288,4649616000.0,0.0,-24.309721,False,False,True,False,True,True
N288,4665168000.0,500.0,-49.897163,False,False,True,False,True,True
N288,4672944000.0,500.0,,True,False,False,False,False,True
N288,4673808000.0,0.0,,True,False,False,False,False,True
N288,4681584000.0,500.0,-19.5622,False,False,True,False,True,True
N288,4686768000.0,0.0,-54.14929,False,False,True,False,True,True
N288,4699728000.0,500.0,,True,False,False,False,False,True
N288,4700592000.0,0.0,,True,False,False,False,False,True
N288,4704912000.0,500.0,,True,False,False,False,False,True
N288,4717008000.0,500.0,,True,False,False,False,False,True
N288,4719600000.0,0.0,,True,False,False,False,False,True
N288,4738694400.0,397.01752,-38.979332,False,False,True,False,True,True
N288,4745606400.0,0.0,,True,False,False,False,False,True
N288,4753382400.0,396.33948,,True,False,False,False,False,True
N288,4797446400.0,0.0,,True,False,False,False,False,True
N288,4828550400.0,0.0,,True,False,False,False,False,True
N288,4832006400.0,0.0,,True,False,False,False,False,True
N288,4835462400.0,0.0,-23.751196,False,False,True,False,True,True
N288,4838918400.0,392.39093,,True,False,False,False,False,True
N288,4850150400.0,0.0,,True,False,False,False,False,True
N288,4867430400.0,391.07474,,True,False,False,False,False,True
N288,4870022400.0,0.0,,True,False,False,False,False,True
N288,4882982400.0,0.0,,True,False,False,False,False,True
N288,4893350400.0,0.0,,True,False,False,False,False,True
N288,4899398400.0,0.0,-63.613422,False,False,True,False,True,True
N288,4911494400.0,0.0,,True,False,False,False,False,True
N288,4917542400.0,0.0,,True,False,False,False,False,True
N288,4931366400.0,388.1233,,True,False,False,False,False,True
N288,4933094400.0,0.0,-32.60728,False,False,True,False,True,True
N288,4965062400.0,386.56778,-20.141275,False,False,True,False,True,True
N288,4965926400.0,0.0,75.88948,False,False,False,False,True,True
N288,5000486400.0,0.0,,True,False,False,False,False,True
N288,5028134400.0,0.0,-71.84502,False,False,True,False,True,True
N288,5046278400.0,382.82117,78.937416,False,False,False,False,True,True
N288,5056646400.0,0.0,-65.94325,False,False,True,False,True,True
N288,5059238400.0,382.286,100.229225,False,False,False,False,True,True
N288,5077382400.0,0.0,,True,False,False,False,False,True
N288,5080838400.0,0.0,,True,False,False,False,False,True
N288,5092070400.0,0.0,67.6858,False,False,False,False,True,True
N288,5093798400.0,380.8589,-67.47827,False,False,True,False,True,True
N288,5098982400.0,0.0,85.69556,False,False,False,False,True,True
N288,5106758400.0,380.3237,90.2441,False,False,False,False,True,True
N288,5124902400.0,0.0,-32.981255,False,False,True,False,True,True
N288,5136134400.0,379.11066,,True,False,False,False,False,True
N288,5150822400.0,378.50412,-65.21034,False,False,True,False,True,True
N288,5154278400.0,0.0,-86.653175,False,False,True,False,True,True
N288,5166374400.0,0.0,-75.687386,False,False,True,False,True,True
N288,5187974400.0,0.0,,True,False,False,False,False,True
N288,5188838400.0,0.0,,True,False,False,False,False,True
N288,5216486400.0,0.0,-68.28569,False,False,True,False,True,True
N288,5219078400.0,375.68558,-59.042477,False,False,True,False,True,True
N288,5237222400.0,0.0,-59.68433,False,False,True,False,True,True
N288,5238950400.0,374.86496,88.364685,False,False,False,False,True,True
N288,5239814400.0,0.0,87.90043,False,False,False,False,True,True
N288,5276102400.0,0.0,,True,False,False,False,False,True
N288,5281286400.0,373.11676,,True,False,False,False,False,True
N288,5294246400.0,0.0,,True,False,False,False,False,True
N288,5300294400.0,0.0,,True,False,False,False,False,True
N288,5308070400.0,0.0,,True,False,False,False,False,True
N288,5313254400.0,0.0,,True,False,False,False,False,True
N288,5314118400.0,371.761,,True,False,False,False,False,True
N288,5321030400.0,0.0,,True,False,False,False,False,True
N288,5336582400.0,0.0,,True,False,False,False,False,True
N288,5339174400.0,370.72632,,True,False,False,False,False,True
N288,5346086400.0,0.0,,True,False,False,False,False,True
N288,5359046400.0,0.0,-70.56152,False,False,True,False,True,True
N288,5367686400.0,0.0,,True,False,False,False,False,True
N288,5379782400.0,369.158,,True,False,False,False,False,True
N288,5398790400.0,0.0,,True,False,False,False,False,True
N288,5406566400.0,0.0,,True,False,False,False,False,True
N288,5418662400.0,367.7786,,True,False,False,False,False,True
N288,5437670400.0,0.0,,True,False,False,False,False,True
N288,5438534400.0,367.07355,,True,False,False,False,False,True
N288,5496422400.0,0.0,81.22318,False,False,False,False,True,True
N288,5498150400.0,0.0,,True,False,False,False,False,True
N288,5505926400.0,0.0,42.834396,False,False,False,False,True,True
N288,5507654400.0,364.62128,,True,False,False,False,False,True
N288,5507654400.0,0.0,,True,False,False,False,False,True
N288,5514566400.0,0.0,,True,False,False,False,False,True
N288,5525884800.0,363.9745,,True,False,False,False,False,True
N288,5553532800.0,0.0,60.1519,False,False,False,False,True,True
N288,5562172800.0,0.0,,True,False,False,False,False,True
N288,5588092800.0,0.0,106.41853,False,False,False,False,True,True
N288,5606236800.0,0.0,,True,False,False,False,False,True
N288,5643388800.0,0.0,-68.11521,False,False,True,False,True,True
N288,5652892800.0,359.46844,,True,False,False,False,False,True
N288,5654620800.0,0.0,,True,False,False,False,False,True
N288,5659804800.0,0.0,,True,False,False,False,False,True
N288,5659804800.0,0.0,,True,False,False,False,False,True
N288,5671036800.0,0.0,,True,False,False,False,False,True
N288,5675356800.0,0.0,,True,False,False,False,False,True
N288,5688316800.0,358.21164,,True,False,False,False,False,True
N288,5696092800.0,0.0,,True,False,False,False,False,True
N288,5699548800.0,357.81314,,True,False,False,False,False,True
N288,5719420800.0,357.10812,,True,False,False,False,False,True
N288,5729788800.0,356.7403,,True,False,False,False,False,True
N288,5743612800.0,356.24982,-56.305344,False,False,True,False,True,True
N288,5762620800.0,0.0,,True,False,False,False,False,True
N288,5767804800.0,355.39154,-15.1549635,False,False,True,False,False,True
N288,5773852800.0,0.0,81.569786,False,False,False,False,True,True
N288,5783356800.0,0.0,,True,False,False,False,False,True
N288,5807548800.0,353.98148,,True,False,False,False,False,True
N288,5811868800.0,0.0,49.476856,False,False,False,False,True,True
N288,5825692800.0,0.0,,True,False,False,False,False,True
N288,5842108800.0,0.0,,True,False,False,False,False,True
N288,5844700800.0,0.0,,True,False,False,False,False,True
N288,5857660800.0,0.0,,True,False,False,False,False,True
N288,5867164800.0,351.8664,91.07758,False,False,False,False,True,True
N288,5869756800.0,0.0,,True,False,False,False,False,True
N288,5876668800.0,351.5292,112.87944,False,False,False,False,True,True
N288,5888764800.0,0.0,-75.69805,False,False,True,False,True,True
N288,5895676800.0,0.0,,True,False,False,False,False,True
N288,5906044800.0,350.487,,True,False,False,False,False,True
N288,5906044800.0,0.0,,True,False,False,False,False,True
N288,5914684800.0,0.0,,True,False,False,False,False,True
N288,5931100800.0,349.59802,-46.541348,False,False,True,False,True,True
N288,5957020800.0,348.67844,81.1319,False,False,False,False,True,True
N288,5963068800.0,0.0,,True,False,False,False,False,True
N288,5972572800.0,0.0,,True,False,False,False,False,True
N288,5978620800.0,347.9121,,True,False,False,False,False,True
N288,6007132800.0,0.0,,True,False,False,False,False,True
N288,6019228800.0,0.0,101.28339,False,False,False,False,True,True
N288,6041692800.0,0.0,,True,False,False,False,False,True
N288,6064156800.0,0.0,63.04547,False,False,False,False,True,True
N288,6086620800.0,0.0,46.94146,False,False,False,False,True,True
N288,6089212800.0,0.0,,True,False,False,False,False,True
N288,6092668800.0,0.0,,True,False,False,False,False,True
N288,6095260800.0,344.4897,112.86493,False,False,False,False,True,True
N288,6103900800.0,0.0,-29.602068,False,False,True,False,True,True
N288,6142780800.0,0.0,,True,False,False,False,False,True
N288,6145372800.0,0.0,-23.71199,False,False,True,False,True,True
N288,6149692800.0,0.0,,True,False,False,False,False,True
N288,6180796800.0,342.047,,True,False,False,False,False,True
N288,6192028800.0,0.0,75.65116,False,False,False,False,True,True
N288,6198076800.0,341.55353,,True,False,False,False,False,True
N288,6221404800.0,340.88733,,True,False,False,False,False,True
N288,6257692800.0,0.0,,True,False,False,False,False,True
N288,6259420800.0,0.0,,True,False,False,False,False,True
N288,6274972800.0,0.0,-28.016485,False,False,True,False,True,True
N288,6283612800.0,0.0,,True,False,False,False,False,True
N288,6299164800.0,338.66672,,True,False,False,False,False,True
N288,6305212800.0,0.0,,True,False,False,False,False,True
N288,6324307200.0,0.0,39.695847,False,False,False,False,True,True
N288,6328627200.0,0.0,,True,False,False,False,False,True
N288,6329491200.0,0.0,,True,False,False,False,False,True
N288,6329491200.0,0.0,,True,False,False,False,False,True
N288,6375283200.0,0.0,60.65433,False,False,False,False,True,True
N288,6437491200.0,0.0,,True,False,False,False,False,True
N288,6438355200.0,334.6918,,True,False,False,False,False,True
N288,6450451200.0,0.0,,True,False,False,False,False,True
N288,6460819200.0,0.0,,True,False,False,False,False,True
N288,6479827200.0,0.0,100.3415,False,False,False,False,True,True
N288,6499699200.0,0.0,93.18297,False,False,False,False,True,True
N288,6506611200.0,0.0,100.63386,False,False,False,False,True,True
N288,6507475200.0,332.7179,-56.56481,False,False,True,False,True,True
N288,6507475200.0,0.0,-26.624191,False,False,True,False,True,True
N288,6510067200.0,0.0,,True,False,False,False,False,True
N288,6510931200.0,0.0,-53.78184,False,False,True,False,True,True
N288,6516979200.0,0.0,,True,False,False,False,False,True
N288,6526483200.0,332.17508,,True,False,False,False,False,True
N288,6528211200.0,0.0,62.752975,False,False,False,False,True,True
N288,6532531200.0,0.0,,True,False,False,False,False,True
N288,6563635200.0,331.1141,,True,False,False,False,False,True
N288,6578323200.0,0.0,-57.180893,False,False,True,False,True,True
N288,6594739200.0,0.0,,True,False,False,False,False,True
N288,6599923200.0,330.07782,,True,False,False,False,False,True
N288,6605107200.0,329.92978,-54.082268,False,False,True,False,True,True
N288,6605971200.0,0.0,,True,False,False,False,False,True
N288,6606835200.0,0.0,-81.23947,False,False,True,False,True,True
N288,6607699200.0,329.85577,,True,False,False,False,False,True
N288,6611155200.0,329.75708,113.92076,False,False,False,False,True,True
N288,6643987200.0,328.81946,,True,False,False,False,False,True
N288,6669907200.0,0.0,,True,False,False,False,False,True
N288,6700147200.0,0.0,,True,False,False,False,False,True
N288,6708787200.0,0.0,-88.902916,False,False,True,False,True,True
N288,6720019200.0,0.0,,True,False,False,False,False,True
N288,6723475200.0,326.5495,,True,False,False,False,False,True
N288,6724339200.0,326.52484,,True,False,False,False,False,True
N288,6763219200.0,0.0,,True,False,False,False,False,True
N288,6764947200.0,0.0,,True,False,False,False,False,True
N288,6770995200.0,0.0,,True,False,False,False,False,True
N288,6773587200.0,325.11844,,True,False,False,False,False,True
N288,6785683200.0,324.773,,True,False,False,False,False,True
N288,6799507200.0,324.37823,,True,False,False,False,False,True
N288,6816787200.0,0.0,-44.42455,False,False,True,False,True,True
N288,6820243200.0,323.78607,-76.18722,False,False,True,False,True,True
N288,6828019200.0,0.0,-33.156605,False,False,True,False,True,True
N288,6866035200.0,322.47836,,True,False,False,False,False,True
N288,6897139200.0,0.0,,True,False,False,False,False,True
N288,6910963200.0,0.0,,True,False,False,False,False,True
N288,6943795200.0,0.0,,True,False,False,False,False,True
N288,6953299200.0,320.06052,,True,False,False,False,False,True
N288,6953299200.0,0.0,,True,False,False,False,False,True
N288,6978355200.0,0.0,-76.16829,False,False,True,False,True,True
N288,6985267200.0,0.0,,True,False,False,False,False,True
N288,7002547200.0,0.0,-84.16242,False,False,True,False,True,True
N288,7030195200.0,318.23547,,True,False,False,False,False,True
N288,7031923200.0,0.0,,True,False,False,False,False,True
N288,7038835200.0,0.0,-65.53094,False,False,True,False,True,True
N288,7050067200.0,0.0,,True,False,False,False,False,True
N288,7052659200.0,0.0,,True,False,False,False,False,True
N288,7058707200.0,0.0,-50.82498,False,False,True,False,True,True
N288,7075123200.0,0.0,,True,False,False,False,False,True
N288,7075987200.0,0.0,-75.42519,False,False,True,False,True,True
N288,7086355200.0,0.0,,True,False,False,False,False,True
N288,7091539200.0,0.0,,True,False,False,False,False,True
N288,7105449600.0,0.0,,True,False,False,False,False,True
